user_name,date,rating,review_text
Lin Dora,2015年10月25日,5,真的很棒
余長紘,2015年9月8日,5,很棒，，很實用，，廚藝都進步了呢！
weiwei Lin,2015年10月6日,5,好實用
簡雅慧,2015年9月13日,5,好方便
楊雅惠,2015年8月19日,5,不錯呦～
Sue Chang,2015年11月1日,5,很實用。
shie chai,2015年10月9日,4,很實用。
Villarrica,2015年10月19日,5,真的超方便，超好用~~
Ancai Dai,2015年10月11日,5,滿好用的^_^
莊博雅,2015年8月8日,5,很實用，喜歡 ♥
Ellen Lu,2015年9月6日,5,&gt;ω&lt;
NA婁,2015年10月12日,5,非常喜歡
林靖容,2015年9月12日,5,方便實用~~~大推
高維瞳,2015年10月23日,5,好~讚
Annie WU,2015年9月1日,5,做菜的好幫手*^O^*
黃彤瑄,2015年8月10日,5,超好用的啊❤❤❤
熊婉均,2015年9月27日,4,實用
白熊,2015年8月14日,4,好用
馮斯,2015年10月13日,5,實用
賴奕呈,2015年9月3日,5,棒
范原浚,2015年8月29日,5,喜歡
wa哈哈,2015年9月26日,5,實用
chi chi,2015年10月13日,5,很棒
Google 使用者,2015年9月14日,5,讚
楊淯淇,2015年9月16日,5,實用
珞哥,2015年8月27日,5,讚
nic u,2015年8月10日,5,瑪莎
賴偉文,2015年9月23日,5,讚
戴郁涵,2015年9月2日,5,恩恩
高小涵,2015年9月16日,5,GOOD
李娟,2015年11月10日,4,Good
王小琪,2015年9月17日,5,實用
林美祺,2015年11月4日,5,食譜
Nai Lumi,2015年10月31日,5,好用
鄧志強,2015年11月1日,4,Good
Kiera Chu,2015年10月16日,5,great
羅圓德,2015年9月6日,5,超棒的
李繡敏,2015年8月27日,5,很棒
楊宛臻,2016年7月20日,4,棒
Jeremy Hu,2015年8月27日,5,好用
楊欣惠,2015年9月25日,4,讚
Yahui Chiu,2015年10月14日,5,Good
黃秀麗,2015年8月29日,5,實用
伍冠瑄,2015年9月25日,5,太棒了
賴詩欣,2015年10月16日,5,很棒
王玉真,2015年10月9日,5,很好
王珮憶,2015年8月12日,5,讚
鄭琇月,2015年10月9日,5,很棒
鍾朵朵,2015年9月1日,5,好用
靜美吳,2015年9月9日,5,讚
陳厚宇,2015年9月26日,4,不錯
林嘉瑋,2015年10月1日,5,太棒了
李佩娟,2015年9月24日,5,Good
閔安妮,2015年9月1日,5,實用
妞妞林,2015年10月22日,5,讚
潘書妤,2015年10月15日,5,超棒
萌萌夏,2015年9月16日,5,很棒
孫淑娟,2015年8月24日,5,超好用的
劉惠雯,2015年9月9日,5,Good
陳姿樺,2015年10月1日,5,實用
鄭蕙青,2015年9月13日,5,實用
陳鈺季,2015年8月29日,5,很好
王佳祥,2015年8月28日,5,gj
鄭永仁,2015年8月5日,5,讚
橘子我是鬼,2015年10月28日,1,讚
劉慧君,2015年9月2日,5,方便
chao ming chen,2015年10月26日,5,很好
Anna Chan,2015年9月8日,5,很棒
林怡伶,2015年8月9日,5,讚
礜瓏,2015年8月19日,5,讚
Christine Wang,2015年8月26日,5,讚
吳璟容,2016年2月18日,5,超棒
燕子,2015年8月25日,5,讚
游雪茹,2015年8月13日,5,Good
玉純林,2015年10月13日,5,不錯
王安琪,2015年8月20日,5,讚
李采真,2015年10月1日,5,很棒
shauo Domoto,2015年9月26日,5,有時候跑好慢啊.....
陳盈伶,2015年8月11日,4,FB登不進去....
益峻許,2015年8月25日,5,好棒棒= ))
劉沛琦,2015年8月31日,4,Good
孫悟空,2015年8月30日,5,棒
文澤張,2015年10月4日,5,好用
irene lau,2015年9月2日,5,方便、款式超多😊😊😊
林菲比,2015年10月24日,5,Good
rejp wu,2015年10月4日,4,讚
Yi Chu Chen,2015年9月26日,5,好用
林哲宇,2015年10月30日,5,讚
郭宥彤,2015年9月29日,5,ㄗㄗㄗㄗㄗㄗㄗㄗㄗ讚
劉怡君,2015年10月6日,5,讚～
Andrea Chou,2015年9月8日,5,好喜歡 好餓( ´▽` )ﾉ
野兔愛,2015年10月30日,5,讚
黃闡輝,2015年11月12日,5,﹏﹏﹏
江薏婷,2015年8月25日,5,(￣∇￣)
鐘雅琪,2015年8月24日,5,😀
陳育芳,2015年10月10日,5,👍
黃美惠,2015年10月27日,1,怎麼寫食譜，我找不到
某某徐,2015年11月10日,4,不錯不錯(￣∇￣)
夢凡,2015年8月30日,5,滿好用的(*˘︶˘*)
豆芽菜,2015年8月3日,4,裡面食譜應有盡有 ， 非常豐富 但是 唯一有個缺點 就是 要加入最愛時 好像有些問題 導致無法 把 食譜 加進去 我的最愛 這一點 如能改進就更好了
igrid S,2015年7月30日,3,收藏名單打不開，一直在跑跑超久的，可以改善一下嗎？訊號滿格，記憶體還有20多G，總不是我們自己手機的問題吧？請快改善
彭杏林,2015年8月1日,3,收藏新單一開就當機，快點修復啦！很困擾欸
joanne Chu,2015年7月29日,5,點一下就可以又好多的選擇，真是方便好用
Vicky,2015年8月1日,4,打不開要改收藏都不行
陳彥慈,2015年8月1日,2,已經使用信箱註冊成功了，登錄app時卻顯示登錄錯誤...還有app一直當掉啊...
張雅筑,2015年7月30日,5,蠻多美味料理 值得新手學習
賴妞妞,2015年8月3日,4,為什麼編輯收藏清單無法使用呢？請儘快修正，謝謝
吳家君,2015年8月1日,2,不行登入 收藏等等也都無法使用
廖稚綺,2015年7月31日,5,超實用的食譜，想做的菜都查得到做法，真的很棒
Paolung Wang,2015年7月29日,5,讓我學會很多美食料理
uzumym87 Wan,2015年8月3日,5,"料理種類很多,就算同一種料理,也有不同的料理方式"
李佳蓉,2015年7月30日,4,"這幾天收藏清單打不開,可以改善嗎"
黃鳳玉,2015年8月3日,5,學做菜的寶庫
黃冠銘,2015年8月1日,4,食譜非常多
妙妙妙,2015年8月3日,5,希望能有更多的燜燒罐、水煮料理^^
Sunny Lin,2015年8月3日,4,無法讀取收藏清單！
綱,2015年8月2日,1,沒辦法登入，就沒辦法收藏食譜
陳宜蓁,2015年7月28日,5,食譜有照片，更容易學
吳婉瑜,2015年7月30日,5,超棒的食譜平台
羅肥肥,2015年8月3日,3,更新後無法收藏
李小天,2015年8月2日,5,超級好用!而且介面也很簡單操作!
沈鳳娟,2015年8月1日,4,收藏清單還打不開…
楊麗,2015年8月3日,5,太棒了，想做什麼菜皆可參考~
婉如葉,2015年8月2日,5,非常實用
Mila Chuang,2015年8月3日,4,幫了我很多，謝謝
沈詩芸,2015年8月1日,5,輕鬆上手，輕鬆上桌，方便好用
MiMi Wei,2015年8月2日,5,很多資訊很多幫助~
月星,2015年8月1日,4,收藏清單打不開耶@@
詹森,2015年8月1日,5,圖文並貌，容易學習。讚啦！
Werity W,2015年8月3日,5,很方便
翁小妞,2015年8月3日,5,太好用
林木村,2015年7月30日,5,很好用
本田一月,2015年8月1日,5,超級好用
余沅潔,2015年7月30日,3,打不開呀…………
cherry nini,2015年7月31日,5,很棒
黃奕翰,2015年8月3日,5,讚
好震撼,2015年8月1日,4,方便
周美璇,2015年7月28日,4,超好用
吳瑞宸,2015年7月30日,5,好
加許,2015年8月2日,5,Good
李翊菲,2015年7月29日,5,👍👍👍
洪小晴,2015年7月15日,4,因為有些菜可能沒標注到細節，製作中有疑問，所以可否能增設這個功能向發文者做細節上確認，感謝您
Joyce Lin,2015年6月28日,4,內含許多素人分享料理的步驟和異國菜餚，對新手幫助很大!!! 但偶爾讀取很久才打得開，緊急時刻要check菜單會造成小小的困擾。
Shuhan Chang,2015年6月21日,5,原本是黑暗料理女朋友，現在男友一直讚嘆連連，多虧在料理王分享的高手們!!但是還是要依個人口味挑選食譜唷～
Hua Dorcy,2015年7月15日,5,雖然無法限制每一位用戶上傳美食的照片，但是真的很好用，也有非常多的料理
張書敏,2015年6月17日,5,"菜色多樣，步驟清楚易懂，非常喜歡，常常使用此app,推薦給想做菜，又不會料理的人"
黃玉琴,2015年7月2日,4,我用小米的手機，點食譜之後就跳了出來!還停止運作，也看不到食譜畫面。不好意思請改善呢
張小花,2015年7月14日,5,app很穩，無任何問題，想不到要煮什麼的時候就看一下，然後自己試著煮真的很開心😍
Suet Ying Wong,2015年7月26日,5,"有曬材料可以自己買一樣tick一樣，有曬step,又可以睇到用家整完果到送既成品，好好用!"
郭冠儀,2015年7月12日,4,內容都不錯，也實用，但是好幾次按進去，畫面都空白~網路沒問題，但是你們畫面ㄧ直跑不出來，要改善
楊熙妤,2015年7月5日,5,平常不知道要煮什麼，來愛料理一看就有靈感了
Katherine Ching,2015年6月23日,5,每天都要想吃什麼是挺麻煩的事，所以每當我想不起今天要做什麼菜就過來看一下*^O^*
黃素萍,2015年7月16日,4,傷腦筋要煮什麼上愛料理查就會有答案囉
蔡小姐,2015年8月2日,2,1.瀏覽一下，就要求登入，登入後，才往下尋找目錄，都還沒看內容，又跳出對話框，要求登入，一直登入，煩人！ 2.已登入N次，想收藏，又要登入，結果，處理中，請稍後，畫面一直轉，半小時還在轉，想放棄都不能跳開畫面，到底要怎樣？
iris wu,2015年7月25日,5,"非常喜歡""愛料理""這個APP，讓我手藝進步很多，感謝這麼多的料理達人，給我能當[大廚]的機會~"
蘇泓瑜,2015年6月18日,5,超讚的  如此一來新手也能變高手
昱銓陳,2015年7月31日,5,對於沒學過料理的我，受益匪淺，那麼多道食譜，隨時想下廚料理都都沒問題，真是超讚的!
Mi huoer,2015年7月15日,5,大家分享的食譜都很清楚明瞭，還能看到大家做好的成品！新手也能愉快的下廚！
PC,2015年6月24日,5,很喜歡這個app。很實用。有個建議: 若能有個行事曆的功能，把想作的菜，加入每天的菜單，就更方便了。
Ya-Hsuan Huang,2015年7月15日,5,做菜時非常方便好用 只是如果有食譜評價系統會更好
林上清,2015年7月27日,5,各種料理都有讚
閻惇惠,2015年7月24日,5,一按搜尋即可找到想要的食譜，食譜簡單易做，實在是太好用了。
Yu-Ni Huang,2015年8月3日,4,如果可以勾選手邊的食材，做料理的組合運用會更好
洪文子,2015年6月19日,4,"這個APP讓不懂廚藝的人,都能夠簡單實用操作呢！😄"
周葵,2015年7月1日,5,每天都在煩惱要煮什麼菜，下載愛料理之後真的方便多了。
意玲廖,2015年7月3日,5,我不會煮飯 是看了這個學會煮飯 比妳看影片還簡單
劉虫虫,2015年7月6日,5,超喜歡這個app解決每一餐要煮什麼的煩惱！大推～超棒
Chiao Wei Yu,2015年7月13日,5,要開始編輯屬於自己ㄉ私房菜囉！
applefat Liang,2015年7月29日,5,如果能多點減肥料理就更好
許琪蓁,2015年6月28日,5,對我這個料理白痴超好用的，想煮什麼都有
曾唯賓,2015年6月22日,5,學料理.傳遞幸福給吃的人
徐小琳,2015年7月12日,5,不管是要煮什麼料理，上來參考食譜就對了!!做料理的好幫手。
楊于賢,2015年7月18日,5,很棒，很方便我這初學料理的人己經少不了它
yu-jane Chang,2015年6月18日,5,讓忙碌的上班族可以很方便找到食譜
Ed Chiang,2015年6月21日,5,材料/步驟/採買單  這個app給剛入門的我 真是好用
周香菇,2015年8月4日,4,分類資料部分可以再方便一點
許怡君,2015年7月8日,5,想做的料理都找的到，而且方法很多，很適合喜歡變換料理的人使用！讚！
Micky Hu,2015年7月7日,5,介面很簡介好用，食譜也很常更新！最喜歡有做過的人可以再下面也分享的功能了！！！
Grace Liu,2015年7月23日,5,再也不會想破頭不曉得要煮啥了！
Queenie Ho,2015年7月10日,5,非常好用的軟體，分類非常多元，提供人性化的搜尋，食譜也非常實用
靜雯,2015年7月29日,5,有這程式實在太棒了，想吃什麼搜尋一下都有人、有圖可以教你，讚……
官官欣,2015年8月2日,4,清楚詳細。作起來的都很好吃很少失敗
Chunhua Hsiao,2015年7月27日,5,很棒，平常沒在下廚得人也可以很快學會
CHU YUKUAN,2015年6月19日,5,慢慢開始學，這個程式不錯用
Carolyn Li,2015年7月11日,5,It's good and easy to use
任孝專,2015年6月24日,5,感謝很多人的分享下，讓我可以學習到很多料理。
嬡嬡,2015年7月16日,5,看了愛料理，都變的會煮了，超級實用，讚啦
彭蓮秋,2015年7月16日,4,"讓人容易明瞭,食物製作過程，好上手。"
吳冰,2015年7月11日,5,真是太讚了，讓我廚藝變好了
黃軒軒,2016年4月16日,5,很實用，可以學著做跟大家分享心得
Pei-Ying Lin,2015年7月6日,5,料理食譜有創意也很豐富
朱麗真,2015年7月1日,4,學習做不同料理是我的興趣
蘇紋瑱,2015年7月4日,5,幫了不會煮飯的媽媽我一個大忙的平台…3Q
楊雅閔,2015年7月24日,5,現在都能隨手煮一桌菜
黃翊宸,2015年7月19日,5,愛料理的人會愛上它
Christy Huang,2015年7月3日,4,想吃什麼 就參考這裡的食譜 超方便的！
張朝荃,2015年7月2日,5,好希望有離線模式 可以收藏
翁渝涵,2015年7月21日,5,不管大人小孩的食譜。都很好找尋
黃意雯,2015年6月22日,5,想要的食譜有9成可以找到，又方便！
涂美珍,2015年6月29日,5,想到菜名就能查到料理方式，超便利
謝欣儀,2015年7月21日,5,很棒，可以學到很多菜，很多願意分享的人，解說比書還仔細
黃品甄,2015年7月30日,5,對想學習做菜的人而言~能有更多的資訊~
謝佳恬,2015年7月14日,4,總是可以找到合適的食譜!
王彤云,2015年7月12日,5,有個隨身的料理大王在身邊
Rebecca Lin,2015年7月17日,5,好多食譜…有些做法也很詳細…
小琪,2015年7月17日,4,讓我學很多喔
姚心瑜,2015年7月1日,5,種類很多步驟很清楚
Ying Ying,2015年7月2日,5,很棒很實用
JJ Chai,2015年7月15日,5,很實用且菜色種類多
Jill Hung,2015年7月9日,4,Good
游小蕙,2015年7月10日,5,很實用，每次煮飯都靠這個變化出許多料理。很讚。
黃瀞儀,2015年6月22日,5,很不錯但很耗電，每次用手機都好燙
陳雯珊,2015年7月16日,5,隨手便可查詢超方便
王姿閔,2015年8月5日,5,功能不錯!但是可以把查食譜的記錄刪掉嗎？
郗書頤,2015年7月12日,5,如題
羅婷婷,2015年7月18日,5,家裡的食材都不會浪費
孫雅紋,2015年6月24日,4,菜色種類多種豐富
董敏慧,2015年7月5日,5,找食譜超方便，不知道吃什麼上來翻翻就有靈感了＼（○＾ω＾○）／
吳凌,2015年7月7日,5,喜歡很多好料理
黃祐萱,2015年7月9日,5,很不錯哦！
Deer mm,2016年5月14日,4,非常的實用的軟體!學會了很多做菜的方法!
林紫愉,2015年7月4日,4,讓我愛上料理
apple lli,2015年7月19日,5,食譜多又清楚
刑飛秀,2015年7月26日,5,丛上面学了很多料理
張若亞,2015年7月3日,5,給了我不少料理的點子
YI HAN,2015年7月29日,5,謝謝各位用心
Xion-YU Wu,2015年7月25日,5,分類清楚
賴怡伶,2015年6月19日,4,食譜多詳細又好用
楊小欣,2015年7月29日,2,要的不是很多資料很少
王小芊,2015年7月20日,5,超好用的料理食譜
Cancer TO,2015年7月24日,5,什麼時候可以提供手機寫食譜的功能?!
徐曉潔,2015年7月29日,4,可以很輕鬆學做菜
Huang Sunny,2015年6月23日,5,新手媽咪的一大福音
許韋盛,2015年6月29日,5,真的很多平日的料理 讚！
劉桂伶,2015年7月29日,5,什麼都有，什麼都找得到，對新手的我很好用
李妤郡,2015年7月21日,5,從少女躍升為小廚娘的好工具!!
江鮪魚,2015年7月14日,5,超方便，但希望可以更多蔬果的食譜!
京恩,2015年7月2日,4,有好多實用簡單食譜！
巫皇蓮,2015年7月18日,5,對不太會煮菜的我來說超棒的！！
JoYcE Xin,2015年7月10日,5,方便又實用囉
劉依珊,2015年7月24日,5,非常好用，讓初學者很快就上手
鍾菇菇,2015年7月5日,5,非常實用，因此學會很多新菜色
邱守義,2015年7月11日,5,"很不錯,又很實用的app"
林宸禎,2015年7月9日,5,很實用!料理白癡的一大福音 :口
張晏瀅,2015年7月8日,5,介面簡單易懂
吳依真,2015年7月20日,5,超好用的，讓我更愛做料理了
